video_id,platform,text
SK4XtpId3sk,youtube,S25 5g giờ mua mới 14tr5 thì chấp nhận được ko hả anh?
SK4XtpId3sk,youtube,"Em chào anh, em đang định mua đt cho mẹ ngân sách 12-13tr, em đang phân vân các dòng Samsung S25 FE và S24+. Giá hì S24+ hơn nhưng bù lại 512GB, mà hỗ trợ lâu dài ko bằng S25 FE, nhưng S25 FE thì em thấy cấu hình ko bằng. Theo a nên chọn con nào hay có lựa chọn nào tốt hơn k ạ. Em cản ơn anh, chúc anh và GĐ nhiều mạnh khỏe ạ."
SK4XtpId3sk,youtube,Mua đt cũ a365g còn thời gian bảo hành tại thế giới  di động có an toàn ko a
SK4XtpId3sk,youtube,Máy mới REDMI15 mở hộp đã dán kính cường lực chưa anh ơi
SK4XtpId3sk,youtube,h đố a dương tìm được con iPhone se2016 đấy để review đấy
SK4XtpId3sk,youtube,"Cái 17 air kia mua làm loz gì 17 thường còn ngon hơn ,mỏng mà bóp pin pé tẹo mỏng làm cc gì với giờ đa số xài đt đều bọc ốp ko nó trơn dễ rớt máy vl"
SK4XtpId3sk,youtube,Link chỗ nào anh
SK4XtpId3sk,youtube,Link chỗ nào nhỉ
SK4XtpId3sk,youtube,Bình luận đầu tiên 😅
63TUAjt1Ef4,youtube,Giáng sinh này Oneway tung ưu đãi cực KHỦNG với chương trình “MỪNG GIÁNG SINH - RINH SIÊU SALE” giảm giá 120 sản phẩm lên tới 5 triệu đồng: https://onewaymobile.vn/sale-mung-giang-sinh
63TUAjt1Ef4,youtube,Oppo reno thì sao    A phân tích nhé
63TUAjt1Ef4,youtube,"Thích mấy vid như này,nhưng chỉ có cuối năm mới đc hùng tổng hợp toàn cảnh..kk😂"
63TUAjt1Ef4,youtube,"oppo find x9 series màn và loa kém , kênh này review ko chân thực ,"
63TUAjt1Ef4,youtube,"Mình chỉ quan tâm về độ mượt & ổn định của phần mềm, tìm mãi mới ra 1 kênh thật sự nói sâu về vấn đề này. Tìm các video khác toàn so sánh camera chứ không cho 1 cái nhìn sâu về phần mềm như những videos kênh của b. Cảm ơn b khá nhiều, mém chốt on ultra 25 khi mà điện thoại trung bây giờ xịn quá =]]"
63TUAjt1Ef4,youtube,anh làm oppo k12 plus đi anh thông báo vs hiệu năng thanks
63TUAjt1Ef4,youtube,cho em hỏi máy tầm trung chụp ảnh đẹp cho bố mẹ được không ạ
63TUAjt1Ef4,youtube,"không rớ được honor magic v5 .
 vì giá tới 45 triệu khi mới ra mắt bán .
Giờ không biết con dt này hạ giá chưa ."
63TUAjt1Ef4,youtube,Ai xài honor 400 pro 9 hãng r xin ý kiến với
63TUAjt1Ef4,youtube,Samsung màn hay bị sọc và dùng thì chán lắm. Thằng xiao mì vẫn dùng bền nhất
63TUAjt1Ef4,youtube,Anh review dòng nào bền bền đi
63TUAjt1Ef4,youtube,"Honor dùng lâu có bền không anh em, thấy hoàn thiện tốt"
63TUAjt1Ef4,youtube,V5 gập mở đầm tay ko anh Hùng
63TUAjt1Ef4,youtube,"Đa số là điện thoại Trung Quốc nhỉ, honor, huawei dùng sướng thật"
63TUAjt1Ef4,youtube,toàn mấy con xịn xò
63TUAjt1Ef4,youtube,Nhìn con v5 mỏng ko khác gì điện thoại thành
63TUAjt1Ef4,youtube,Trước xài v3 giờ lên v5 thấy nhẹ và mỏng hơn rõ
63TUAjt1Ef4,youtube,Anh review kĩ v5 đi
63TUAjt1Ef4,youtube,"Magic OS trên v5 xài mượt, ít lỗi vặt"
63TUAjt1Ef4,youtube,"Mình dùng v5 gần 1 tháng rồi, pin máy gập vậy là quá ổn"
63TUAjt1Ef4,youtube,"v5 có mấy tính năng AI hay lắm, cam chụp cũng đẹp, con này cải thiện nhiều nhất so với mấy con gập ra mắt năm nay"
63TUAjt1Ef4,youtube,"Ngoại hình fold 7 sang hơn mà dùng thấy thích v5 hơn, t dùng cả 2 con rồi"
63TUAjt1Ef4,youtube,"v5 dùng thích lắm, pin trâu mang đi làm đủ cả ngày"
63TUAjt1Ef4,youtube,Review thêm v5 với nubivia đi anh Hùng
63TUAjt1Ef4,youtube,Đang tính chuyển từ fold 6 qua v5 đây
63TUAjt1Ef4,youtube,A làm clip review v5 sau mấy tháng dùng đi anh
63TUAjt1Ef4,youtube,Đang dùng v5 với iqoo i18 trong list đi
63TUAjt1Ef4,youtube,con ss athanhhoa 5g bnh tiền v 🐺🐺💥💥
63TUAjt1Ef4,youtube,cần 1 con máy toàn diện và chơi game không quá nặng ví dụ như liên quân thì con oppo find x9 đc khong anh
63TUAjt1Ef4,youtube,"Ngân sách dưới 4m cũng đang tính múc tecno spark 40 pro , ai dùng rồi xin feedback đáng mua không có máy nào phân khúc này ổn hơn không"
63TUAjt1Ef4,youtube,Học sinh nên mua oppo k13 turbo pro k và nó có miss tb  k ạ
63TUAjt1Ef4,youtube,Mới lấy poco x7 pro 12/256...... xài ổn ko thấy QC.... mượt... pin xai😢 bình thường mỗi ngày 5 ván liên quân... thì vô tư 1 ngày lướt mạng ko hết pin dc
63TUAjt1Ef4,youtube,poco x7 pro hay x6 pro tốt hơn cho hssv ạ
63TUAjt1Ef4,youtube,"mua 15T hối hận thật sự , 5g sài nóng, wi-fi chập chờm , màn xấu , pin hẹo , đem trả luoonn, hên đc back tiền 100% , hay do máy mình nhận nó lỗi , chán xiaomi năm nay"
63TUAjt1Ef4,youtube,Giàu ko phải chọn mua tất
63TUAjt1Ef4,youtube,Nhìn ô này giống HUY hoàng bên Liên quân vậy😂
63TUAjt1Ef4,youtube,"ko mê nổi cụm camera mấy máy TQ luôn á, nó xấu đau đớn mà còn lệch nữa, mỗi honor magic 8 thấy đỡ đỡ xíu"
63TUAjt1Ef4,youtube,mua a56 6tr quá ngon
63TUAjt1Ef4,youtube,Em đang cần tìm con màn hình đẹp phần mềm dùng lâu dài.chủ yếu xem phim slướt web.tầm khoảng 7 củ trở lại.mà ko biết chọn con nào.xin các bác tư vấn
63TUAjt1Ef4,youtube,Xin link ốp lưng nha
63TUAjt1Ef4,youtube,tầm giá 3tr5 meizu lucky 08 ngon nhất chưa anh e cần hiệu năng
63TUAjt1Ef4,youtube,10tr đổ lại có máy nào chơi lq max setting cỡ 3 năm ko ad(hàng xt cũng được)
63TUAjt1Ef4,youtube,Mọi người nghĩ sao về redmi tubo 4 giá gần 6tr ở thời điểm hiện tại?
63TUAjt1Ef4,youtube,may con samsung bo qua cho nhanh review vo van
63TUAjt1Ef4,youtube,Xiaomi 15t thì sao anh
63TUAjt1Ef4,youtube,"10tr thì giữa 2 con nubia z60s pro và redmi K90 thì con nào hơn vậy anh (em cần 1 con dùng cỡ 5 năm, có chơi game và chụp ảnh)"
63TUAjt1Ef4,youtube,Poco X7 Pro bữa săn sale lazada 12 - 13/12 áp xu thì bản 12/256 có thể áp dc là còn 6m
63TUAjt1Ef4,youtube,"Dùng 3 năm cấp 3 thì tầm 4tr5 đổ lại thì con nào dc ạ ( game và học, full tiếng việt)"
63TUAjt1Ef4,youtube,Chào ah tầm 7tr con nào chiến game ngon vậy ah em cảm ơn ạ
63TUAjt1Ef4,youtube,20 triệu mua Iphone 14 pro max like new 1TB được không anh
63TUAjt1Ef4,youtube,"Tôi Không Có Tiền Khi Xem Video Này... 
Buồn Wéeeee :("
63TUAjt1Ef4,youtube,con redmi note 14 pro + quay chụp ổn không mn
kDycDkBpHoE,youtube,Anh em sửa chữa tại Hoàng Hà Care thì cứ nói là xem qua kênh Dương Dê là được giảm giá nha: https://hoanghamobile.com/tin-tuc/hoang-ha-care-dich-vu-sua-chua-dien-thoai-may-tinh-bang-voi-gia-tot-nhat-thi-truong/?gad_source=1&gad_campaignid=23371110852&gbraid=0AAAAADfCGpYjOwBAjLuL7cbFUQxTJ5iB1&gclid=Cj0KCQiA1czLBhDhARIsAIEc7uhcdBsw6MslHJE2dl0_FaVwecODSbMkowj_dLCyOtrmD8ovufR-H_waAoqhEALw_wcB
kDycDkBpHoE,youtube,Oppo Reno 15f với iPhone 12prm cùng tầm với giá tiền thì nên chọn con nào ạ. e xin c.on
kDycDkBpHoE,youtube,"anh dương ơi hiện tại em có  7 triệu muốn mua 1 chiếc điện thoại để học cấp 3 nên cần cấu hình dùng trong 3-5 năm , lâu lâu chơi vài  tựa game nhẹ  với lướt tiktok và cần bộ nhớ nhiều chút để phục  vụ học tập ,pin đủ dùng 1 ngày ạ quan trọng là ph em chỉ cho mua trực tiếp tại TGDD thoi ạ ,mong anh giúp em , chúc anh và gia đình nhiều sức khỏe"
kDycDkBpHoE,youtube,Vậy sao không lên tý tiền mua Oppo fine x8
kDycDkBpHoE,youtube,Hỏi làm cái gì. nhức đầu lắm. có  tiền thì. Android. Không tiền thì. iphone cho nó Bền. mà nhanh nữa. Mọi người hiểu chớ...
kDycDkBpHoE,youtube,e có tầm 13tr đang phân vân giữa ip14pro với vivo x200pro mini nhu cầu quay và chụp đẹp theo a nên chọn máy nào ạ.chúc a và gd sức khoẻ
kDycDkBpHoE,youtube,Cảm nhận cá nhân mỗi người riêng cá nhân mình thì iPhone mà chơi 😂
kDycDkBpHoE,youtube,"Anh Dương ơi. Nhu cầu cần mua máy về để vừa làm máy chính (nghe, gọi, xem youtube...) vừa quay tiktok, thời trang, mỹ phẩm đơn giản (có macro càng tốt) và tiện edit trực tiếp luôn... thì nên mua máy gì ạ. Em dùng làm nghề, quay phụ cho máy ảnh nên không quan trọng ngoại hình vì đằng nào cũng bào liên tục. Giá rẻ để hồi vốn nhanh thì càng tốt ạ. Thấy mọi người bảo quay thì nên dùng Iphone nên em đang tìm hiểu dòng 12 và 14 (Pro, Pro Max 256gb). Ngoài ra thì không biết còn loại nào phù hợp không ạ, mong anh tư vấn. Em cảm ơn anh. Chúc anh và gia đình sức khoẻ."
kDycDkBpHoE,youtube,Anh Dương ơi tư vấn giúp em điện thoại phụ pin trâu giá rẻ chỉ cần dùng được app ngân hàng và phát wifi thôi với ạ
kDycDkBpHoE,youtube,"Chú Dương ơi, cho con hỏi là dưới 12 triệu thì nên mua loại tablet nào ạ. Nhu cầu của con là học bài, có cây bút để ghi chép với cả RAM 12gb để tiện học bài ạ. Màn hình ổn áp chút để xem phim giải trí nữa ạ. Mong chú tư vấn giúp con, chúc chú và gia đình nhiều sức khỏe ạ :3333"
kDycDkBpHoE,youtube,"e có mức kinh tế khoảng 25tr thì nên mua iPhone 16 pro hay Oppo find x9 hay samsung s25 vậy a?, e k chơi game nhiều, chỉ quan tâm camera, pin trâu, dùng mượt lâu dài, hàng cũ mới đều đc miễn là hàng chính hãng ạ."
kDycDkBpHoE,youtube,Bỏ ra 16 triệu mua con Xiaomi 14t pro lúc vào áp ngân hàng chỉ muốn đập
kDycDkBpHoE,youtube,"Dạ em chào anh Dương, chúc anh và mn nhiều sức khoẻ, anh Dương tư vấn giúp em, em đang dùng 15 pro max định đổi sang s25U mà bù nhiều quá, anh cho em hỏi vs nhu cầu chơi game phổ thông các tác vụ bình thường ko hay chụp nhiều thì em nên bù đổi s25 ko hay mua những con android làm máy phụ ạ, nếu được a tư vấn giúp em, em cảm ơn ❤"
kDycDkBpHoE,youtube,"chào a ạ. e muốn mua điện thoại chính hãng làm máy phụ chỉ chơi game thôi. e muốn chơi liên quân bật max setting 120FPS mà vẫn ổn định, màn hình amoled/oled ạ . Tài chính dưới 6tr ạ. E cảm ơn a ạ."
kDycDkBpHoE,youtube,"mình hỏi xíu, mình cần 1 máy phụ chủ yếu là chụp hình, pin trâu loanh quanh dưới 5tr, con nào hợp lý nhỉ"
kDycDkBpHoE,youtube,Tôi mới phát hiện ra là chip 9500s và 9400 plus đều có cùng mã là mp6991 bạn có thể phân tích sao lại như thế được ko
kDycDkBpHoE,youtube,Nghe cái pin trâu thì chọn iphone sao đc 😅 sao so đc với mấy con oppo
kDycDkBpHoE,youtube,Bây h mua pixel 9 pro xl làm máy chính thì có ổn với giá tiền ko vậy nhỉ
kDycDkBpHoE,youtube,Tính ra thì nên so ip với androi chứ ko riêng một hãng nào của androi
kDycDkBpHoE,youtube,15tr thì 14 pro hoặc 15 plus còn ip thì reno 14 pro hoặc find x8 nội địa hoặc find x7 ultra
kDycDkBpHoE,youtube,Vừa mua ip 17 24tr600 trong tgdd giảm dc 100k có ngon ko ạ 😊
kDycDkBpHoE,youtube,"dưới 20 tr thì mua Android, còn trên 20 thì mua Ip"
kDycDkBpHoE,youtube,"Em chào anh Dương ạ, em là fan kênh anh đã lâu và nay mạn phép muốn nhờ anh tư vấn giúp. Thời điểm hiện tại fold 6 cũ giá đang loanh quanh 18tr, theo anh 1 năm tiếp theo thì fold 7 có giá như fold 6 bây giờ không ạ. Em đang dùng s23u và tính 1 năm nữa sẽ đổi sang máy gập, theo anh thì fold 7 có phải sự lựa chọn tối ưu nếu giá tầm 18tr ko ạ (anh có thể gợi ý thêm nếu như có option tối ưu hơn ạ) và lại anh giúp em phân tích qua ưu và nhược khi chuyển từ máy phẳng sang máy gập đc ko ạ. Em chúc anh 1 ngày làm việc hiệu quả ạ."
kDycDkBpHoE,youtube,"Chúc anh Dương nhiều sức khỏe à. Em muốn hỏi trong tầm tiền 15-20 triệu thì mua iphone hoặc android nào ngon ạ, nhu cầu của em là hiệu năng, pin, bộ nhớ, sử dụng lâu dài làm máy chính, hàng mới càng tốt còn không thì mua hàng cũ vẫn chấp nhận được"
kDycDkBpHoE,youtube,E chào a.a cho e hỏi thời điểm giờ nên mua 17prm hay chờ 18prm ra ạ.e đang dùng 15prm.nhu cầu e là quay video với chụp ảnh.e cảm ơn a
kDycDkBpHoE,youtube,Opp reno 15 săn shoppe có 11 củ 4 thôi
kDycDkBpHoE,youtube,Anh tư vấn giúp em tầm giá 18m thì mua ip nào đc ạ em thích điện thoại nhỏ
kDycDkBpHoE,youtube,"A Dương tư vấn giúp e 1 con máy để quay video cho công trình xây dựng đẹp để e dựng video, e đang dùng 14promax rồi giờ muốn dùng thêm 1 con khác ạ, cảm ơn a nhiều, chúc a và gia đình sức khỏe!"
kDycDkBpHoE,youtube,Em đang phân vân ip 15prm với 16pro em thì cũng k sài gì mấy chỉ dùng tác vụ cơ bản thì nên chọn máy nào thì ok ạ
kDycDkBpHoE,youtube,T chọn Xiaomi hoặc iphone 99%😂
kDycDkBpHoE,youtube,Redmi note15 5g và poco x8 pro con nào chụp ảnh đẹp hơn ạ
kDycDkBpHoE,youtube,"A tư vấn giúp em tầm 15 đến 18 triệu nên mua con nào nhất ,ưu tiên pin trâu, hiệu năng mạnh( cần máy phụ để giải trí nên máy nội địa là đk)"
kDycDkBpHoE,youtube,"chỉ con gái mới thích ip va oppo và đặc biệt là gái giả trai

vì nhìn thiết kế nó cũng nữ tính, và thời trang


còn con trai, như tui và bạn bè tui toàn xiaomi, nubia, pova, ko... và ko còn ai chơi samsung gần như khai tử Samsung luôn vì nó đắt mà chất lượng như xịt"
kDycDkBpHoE,youtube,"A tư vấn giúp e
Tài chính e tầm 6 triệu
A tư vấn giúp e.chiếc dt.chỉ cần làm exel và đa nhiệm tốt.e k chơi game.chỉ cầb pin và hiệu năng.và camera ạ
Chúc kênh của a càng ngày càng lớn mạnh.và các ê kíp cùng gia đình a luôn dồi dào sức khỏe ạ"
kDycDkBpHoE,youtube,Dạ chào chú Dương cho cháu hỏi là cuối năm nay nếu mua honor x9d thì có được không ạ  chỉ muốn là chụp hình ổn mà em thấy trên shopee giá tầm 6 củ thì có lời không ạ
kDycDkBpHoE,youtube,"Tiền ít đòi thịt thơm cứ Android mà quất😊, thiếu tiền mua iphone trả góp 😅, có tiền thì mua Iphone, thừa tiền mua Android ❤"
kDycDkBpHoE,youtube,Mình ko chơi game tài chính 18 triệu thích pin trâu sạc nhanh chip mạnh màn hình đẹp anh em tư vấn giúp mình
kDycDkBpHoE,youtube,Nên mua A56 thời điểm bây giờ hay chờ A57 ạ. E cảm ơn a và ekip
kDycDkBpHoE,youtube,"Em có thừa tiền nhưng vẫn mua s26ultra vì AI quá ngon, sạc nhanh, pin gần như ko thua 17prm"
kDycDkBpHoE,youtube,"cho em hỏi là với kinh phí dưới 8 tr thì em nên mua con máy gì ạ 
nhu cầu : thông báo bth , chơi game lq setting vừa , sử dụng các tác vụ mượt mà ,camera bth  
mong anh dương hoặc ai đó tư vấn cho em ạ ( hè này em lên lớp 10 nên bố mẹ cho em dưới 8tr mua máy mua trực tiếp ngoài cửa hàng ko mua online )
em đang hướng tới con nothing phone 2aplus 12 256 hoặc 3a"
kYhGXH-3JHM,youtube,Vô bổ!
kYhGXH-3JHM,youtube,Bọn nay bán đắt vãi lon
kYhGXH-3JHM,youtube,Viền kim loại thì đẹp sang nhưng viền nhựa có ưu điểm sóng khoẻ
kYhGXH-3JHM,youtube,❤Shop ơi. Cho em hỏi với ạ. Em làm về game để ghi màn hình nét căng và cho ra chất lượng siêu cao để đăng thì lên dùng máy nào ạ. Dòng IP hay là các điện thoại TQ hay SS ạ. Mong shop cho xin gợi ý ạ. Em cảm ơn shop nhiều. Chúc Shop nhiều thành công.❤
kYhGXH-3JHM,youtube,Vừa mua 16pro đc 2 tháng thì lại tăng giá 😅
kYhGXH-3JHM,youtube,Samsung s25f vẫn ngon nhất oppo xion ko có tuổi
kYhGXH-3JHM,youtube,Ximo ko có tuổi
kYhGXH-3JHM,youtube,"2 củ -2,7 củ có máy nào ngon ko anh"
kYhGXH-3JHM,youtube,"Tui mới mua xiaomi 15t chỉ có 8.5 tr thôi, bạn muốn đẩy hàng mà nói giá trên trời thì ai mua 😄"
kYhGXH-3JHM,youtube,"Xiaomi thì cellphone bị ngáo giá rồi : đức huy mobile bán 15t dưới 10t , 15t pro bán hơn 14t 
Đó là chưa nói tới shoppe : 9t và 11t8"
Y-d2I65CLAY,youtube,Con x9d thấy thông tin lên os10 ở đâu vậy mn? hình như chỉ ở 0s9 thôi
Y-d2I65CLAY,youtube,"Nổ hũ  sặc mùi  cờ bạc ,, cẩn thận nhé"
Y-d2I65CLAY,youtube,Em thấy Realme 14 5G cx khá ngon
Y-d2I65CLAY,youtube,mua như thế có yên tâm không hay bị lừa
Y-d2I65CLAY,youtube,Ae cho mình hỏi shop nào còn bán iqoo z10 turbo pro dưới 7tr k. H kiếm khó quá
Y-d2I65CLAY,youtube,Làm top đt từ 15-20tr chính hãng đi bạn
Y-d2I65CLAY,youtube,"e muốn mua con a56 cho phụ huynh dùng thì ổn k ta, ba e k bắn pubg, chắc chỉ có chụp hình vs quay phim th"
Y-d2I65CLAY,youtube,"galaxy a36 5g vs  realme 13+ 5g 
cái nào ok hơn ạ..😅"
Y-d2I65CLAY,youtube,"galaxy a36 5g vs  realme 13+ 5g 
cái nào ok hơn ạ..😅"
Y-d2I65CLAY,youtube,Bạn kiểm tra giúp x7pro ở đâu còn hàng vậy nhỉ
Y-d2I65CLAY,youtube,Làm video về máy 5-7tr những máy nên mua 2026 và vẫn dùng được app banking Việt Nam đi ạ
Y-d2I65CLAY,youtube,mình có bg tối đa 4.000.000 thì mình nên mua con máy cũ nào để chơi game ạ? mình chỉ chơi game thôi chứ không quan tâm camera ạ. mọi người tư vấn giúp em với
